   6000.0200000601553        1.0008079      1.41535624E-04
   6000.0400000601530        1.0009465      1.41555211E-04
   6000.0600000601507        1.0010542      1.41570432E-04
   6000.0800000601484        1.0010592      1.41571145E-04
   6000.1000000601452        1.0009309      1.41552999E-04
   6000.1200000601430        1.0007511      1.41527591E-04
   6000.1400000601407        1.0006741      1.41516692E-04
   6000.1600000601384        1.0007716      1.41530472E-04
   6000.1800000601361        1.0009409      1.41554425E-04
   6000.2000000601338        1.0010486      1.41569646E-04
   6000.2200000601315        1.0010639      1.41571829E-04
   6000.2400000601292        1.0009868      1.41560915E-04
   6000.2600000601269        1.0008380      1.41539873E-04
   6000.2800000601237        1.0006789      1.41517376E-04
   6000.3000000601214        1.0005915      1.41505006E-04
   6000.3200000601191        1.0006377      1.41511540E-04
   6000.3400000601168        1.0007762      1.41531127E-04
   6000.3600000601145        1.0009249      1.41552155E-04
   6000.3800000601123        1.0010225      1.41565950E-04
   6000.4000000601100        1.0010582      1.41571014E-04
   6000.4200000601077        1.0010632      1.41571727E-04
   6000.4400000601054        1.0010478      1.41569544E-04
   6000.4600000601031        1.0010118      1.41564451E-04
   6000.4800000600999        1.0009245      1.41552111E-04
   6000.5000000600976        1.0008065      1.41535405E-04
   6000.5200000600953        1.0006678      1.41515804E-04
   6000.5400000600930        1.0004984      1.41491852E-04
   6000.5600000600907        1.0000621      1.41430137E-04
   6000.5800000600884       0.99870193      1.41237790E-04
   6000.6000000600861       0.99535048      1.40763819E-04
   6000.6200000600838       0.98945326      1.39929834E-04
   6000.6400000600815       0.98278606      1.38986943E-04
   6000.6600000600783       0.97954744      1.38528922E-04
   6000.6800000600761       0.98232388      1.38921576E-04
   6000.7000000600738       0.98868287      1.39820870E-04
   6000.7200000600715       0.99350220      1.40502423E-04
   6000.7400000600692       0.99279892      1.40402961E-04
   6000.7600000600669       0.98225135      1.38911317E-04
   6000.7800000600646       0.95448905      1.34985137E-04
   6000.8000000600623       0.90585709      1.28107538E-04
   6000.8200000600600       0.84864283      1.20016222E-04
   6000.8400000600568       0.80676454      1.14093731E-04
   6000.8600000600545       0.79747838      1.12780479E-04
   6000.8800000600522       0.82421374      1.16561430E-04
   6000.9000000600499       0.87657201      1.23966005E-04
   6000.9200000600476       0.93212336      1.31822148E-04
   6000.9400000600453       0.97074741      1.37284413E-04
   6000.9600000600431       0.98931265      1.39909927E-04
   6000.9800000600408       0.99558997      1.40797682E-04
   6001.0000000600385       0.99634445      1.40904391E-04
   6001.0200000600353       0.99419367      1.40600227E-04
   6001.0400000600330       0.98955846      1.39944706E-04
   6001.0600000600307       0.98284966      1.38995936E-04
   6001.0800000600284       0.97553492      1.37961470E-04
   6001.1000000600261       0.96993458      1.37169467E-04
   6001.1200000600238       0.96816355      1.36918999E-04
   6001.1400000600215       0.97091973      1.37308787E-04
   6001.1600000600192       0.97717673      1.38193660E-04
   6001.1800000600169       0.98465556      1.39251322E-04
   6001.2000000600137       0.99109751      1.40162359E-04
   6001.2200000600114       0.99540418      1.40771401E-04
   6001.2400000600092       0.99778074      1.41107506E-04
   6001.2600000600069       0.99911010      1.41295517E-04
   6001.2800000600046       0.99995708      1.41415294E-04
   6001.3000000600023        1.0003728      1.41474069E-04
   6001.3200000600000        1.0001109      1.41437034E-04
   6001.3400000599977       0.99887377      1.41262077E-04
   6001.3600000599954       0.99676383      1.40963690E-04
   6001.3800000599931       0.99474627      1.40678370E-04
   6001.4000000599899       0.99421751      1.40603588E-04
   6001.4200000599876       0.99554694      1.40791599E-04
   6001.4400000599853       0.99749243      1.41066717E-04
   6001.4600000599830       0.99868852      1.41235883E-04
   6001.4800000599807       0.99892968      1.41269993E-04
   6001.5000000599784       0.99893469      1.41270706E-04
   6001.5200000599762       0.99926835      1.41317883E-04
   6001.5400000599739       0.99989969      1.41407174E-04
   6001.5600000599716        1.0004181      1.41480486E-04
   6001.5800000599684        1.0007005      1.41520417E-04
   6001.6000000599661        1.0008184      1.41537093E-04
   6001.6200000599638        1.0008851      1.41546523E-04
   6001.6400000599615        1.0009005      1.41548706E-04
   6001.6600000599592        1.0008131      1.41536351E-04
   6001.6800000599569        1.0005000      1.41492055E-04
   6001.7000000599546       0.99988890      1.41405646E-04
   6001.7200000599523       0.99913412      1.41298893E-04
   6001.7400000599500       0.99881071      1.41253171E-04
   6001.7600000599468       0.99914426      1.41300334E-04
   6001.7800000599445       0.99985778      1.41401251E-04
   6001.8000000599422        1.0004276      1.41481840E-04
   6001.8200000599400        1.0006278      1.41510143E-04
   6001.8400000599377        1.0004275      1.41481811E-04
   6001.8600000599354       0.99991918      1.41409924E-04
   6001.8800000599331       0.99939030      1.41335127E-04
   6001.9000000599308       0.99923104      1.41312616E-04
   6001.9200000599285       0.99956471      1.41359807E-04
   6001.9400000599253        1.0000011      1.41421508E-04
   6001.9600000599230       0.99986231      1.41401892E-04
   6001.9800000599207       0.99798834      1.41136858E-04
   6002.0000000599184       0.99236631      1.40341785E-04
   6002.0200000599161       0.98094255      1.38726231E-04
   6002.0400000599138       0.96483630      1.36448449E-04
   6002.0600000599115       0.95051658      1.34423346E-04
   6002.0800000599093       0.94602370      1.33787966E-04
   6002.1000000599070       0.95413053      1.34934424E-04
   6002.1200000599038       0.96990806      1.37165713E-04
   6002.1400000599015       0.98505932      1.39308424E-04
   6002.1600000598992       0.99465543      1.40665521E-04
   6002.1800000598969       0.99900413      1.41280529E-04
   6002.2000000598946        1.0004264      1.41481651E-04
   6002.2200000598923        1.0005443      1.41498342E-04
   6002.2400000598900       0.99988192      1.41404656E-04
